id,source_pattern,target_pattern,slots,scene,priority,template_type,example_source,example_target,notes,review_status,provenance
TPL-0375,今天{person:PERSON}什么时候{vp:VP}？,今日{person}幾時{vp}呀？,"VP,PERSON",general,82,when,今天他什么时候去机场？,今日佢幾時去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0376,明天{person:PERSON}什么时候{vp:VP}？,聽日{person}幾時{vp}呀？,"VP,PERSON",general,82,when,明天他什么时候去机场？,聽日佢幾時去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0377,现在{person:PERSON}什么时候{vp:VP}？,而家{person}幾時{vp}呀？,"VP,PERSON",general,82,when,现在他什么时候去机场？,而家佢幾時去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0378,等一下{person:PERSON}什么时候{vp:VP}？,等陣{person}幾時{vp}呀？,"VP,PERSON",general,82,when,等一下他什么时候去机场？,等陣佢幾時去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0379,下次{person:PERSON}什么时候{vp:VP}？,下次{person}幾時{vp}呀？,"VP,PERSON",general,82,when,下次他什么时候去机场？,下次佢幾時去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0380,我在哪里{vp:VP}？,我喺邊度{vp}呀？,VP,general,82,where_action,我在哪里去机场？,我喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0381,今天我在哪里{vp:VP}？,今日我喺邊度{vp}呀？,VP,general,82,where_action,今天我在哪里去机场？,今日我喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0382,明天我在哪里{vp:VP}？,聽日我喺邊度{vp}呀？,VP,general,82,where_action,明天我在哪里去机场？,聽日我喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0383,现在我在哪里{vp:VP}？,而家我喺邊度{vp}呀？,VP,general,82,where_action,现在我在哪里去机场？,而家我喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0384,等一下我在哪里{vp:VP}？,等陣我喺邊度{vp}呀？,VP,general,82,where_action,等一下我在哪里去机场？,等陣我喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0385,下次我在哪里{vp:VP}？,下次我喺邊度{vp}呀？,VP,general,82,where_action,下次我在哪里去机场？,下次我喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0386,你在哪里{vp:VP}？,你喺邊度{vp}呀？,VP,general,82,where_action,你在哪里去机场？,你喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0387,今天你在哪里{vp:VP}？,今日你喺邊度{vp}呀？,VP,general,82,where_action,今天你在哪里去机场？,今日你喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0388,明天你在哪里{vp:VP}？,聽日你喺邊度{vp}呀？,VP,general,82,where_action,明天你在哪里去机场？,聽日你喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0389,现在你在哪里{vp:VP}？,而家你喺邊度{vp}呀？,VP,general,82,where_action,现在你在哪里去机场？,而家你喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0390,等一下你在哪里{vp:VP}？,等陣你喺邊度{vp}呀？,VP,general,82,where_action,等一下你在哪里去机场？,等陣你喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0391,下次你在哪里{vp:VP}？,下次你喺邊度{vp}呀？,VP,general,82,where_action,下次你在哪里去机场？,下次你喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0392,我们在哪里{vp:VP}？,我哋喺邊度{vp}呀？,VP,general,82,where_action,我们在哪里去机场？,我哋喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0393,今天我们在哪里{vp:VP}？,今日我哋喺邊度{vp}呀？,VP,general,82,where_action,今天我们在哪里去机场？,今日我哋喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0394,明天我们在哪里{vp:VP}？,聽日我哋喺邊度{vp}呀？,VP,general,82,where_action,明天我们在哪里去机场？,聽日我哋喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0395,现在我们在哪里{vp:VP}？,而家我哋喺邊度{vp}呀？,VP,general,82,where_action,现在我们在哪里去机场？,而家我哋喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0396,等一下我们在哪里{vp:VP}？,等陣我哋喺邊度{vp}呀？,VP,general,82,where_action,等一下我们在哪里去机场？,等陣我哋喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0397,下次我们在哪里{vp:VP}？,下次我哋喺邊度{vp}呀？,VP,general,82,where_action,下次我们在哪里去机场？,下次我哋喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0398,{person:PERSON}在哪里{vp:VP}？,{person}喺邊度{vp}呀？,"VP,PERSON",general,82,where_action,他在哪里去机场？,佢喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0399,今天{person:PERSON}在哪里{vp:VP}？,今日{person}喺邊度{vp}呀？,"VP,PERSON",general,82,where_action,今天他在哪里去机场？,今日佢喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0400,明天{person:PERSON}在哪里{vp:VP}？,聽日{person}喺邊度{vp}呀？,"VP,PERSON",general,82,where_action,明天他在哪里去机场？,聽日佢喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0401,现在{person:PERSON}在哪里{vp:VP}？,而家{person}喺邊度{vp}呀？,"VP,PERSON",general,82,where_action,现在他在哪里去机场？,而家佢喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0402,等一下{person:PERSON}在哪里{vp:VP}？,等陣{person}喺邊度{vp}呀？,"VP,PERSON",general,82,where_action,等一下他在哪里去机场？,等陣佢喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0403,下次{person:PERSON}在哪里{vp:VP}？,下次{person}喺邊度{vp}呀？,"VP,PERSON",general,82,where_action,下次他在哪里去机场？,下次佢喺邊度去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0404,我怎么{vp:VP}？,我點樣{vp}呀？,VP,general,82,how,我怎么去机场？,我點樣去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0405,今天我怎么{vp:VP}？,今日我點樣{vp}呀？,VP,general,82,how,今天我怎么去机场？,今日我點樣去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0406,明天我怎么{vp:VP}？,聽日我點樣{vp}呀？,VP,general,82,how,明天我怎么去机场？,聽日我點樣去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0407,现在我怎么{vp:VP}？,而家我點樣{vp}呀？,VP,general,82,how,现在我怎么去机场？,而家我點樣去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0408,等一下我怎么{vp:VP}？,等陣我點樣{vp}呀？,VP,general,82,how,等一下我怎么去机场？,等陣我點樣去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0409,下次我怎么{vp:VP}？,下次我點樣{vp}呀？,VP,general,82,how,下次我怎么去机场？,下次我點樣去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0410,你怎么{vp:VP}？,你點樣{vp}呀？,VP,general,82,how,你怎么去机场？,你點樣去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0411,今天你怎么{vp:VP}？,今日你點樣{vp}呀？,VP,general,82,how,今天你怎么去机场？,今日你點樣去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0412,明天你怎么{vp:VP}？,聽日你點樣{vp}呀？,VP,general,82,how,明天你怎么去机场？,聽日你點樣去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0413,现在你怎么{vp:VP}？,而家你點樣{vp}呀？,VP,general,82,how,现在你怎么去机场？,而家你點樣去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0414,等一下你怎么{vp:VP}？,等陣你點樣{vp}呀？,VP,general,82,how,等一下你怎么去机场？,等陣你點樣去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0415,下次你怎么{vp:VP}？,下次你點樣{vp}呀？,VP,general,82,how,下次你怎么去机场？,下次你點樣去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0416,我们怎么{vp:VP}？,我哋點樣{vp}呀？,VP,general,82,how,我们怎么去机场？,我哋點樣去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0417,今天我们怎么{vp:VP}？,今日我哋點樣{vp}呀？,VP,general,82,how,今天我们怎么去机场？,今日我哋點樣去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0418,明天我们怎么{vp:VP}？,聽日我哋點樣{vp}呀？,VP,general,82,how,明天我们怎么去机场？,聽日我哋點樣去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
