dataset,id,source,source_traditional,target,reason,review_status,provenance
lexicon,LEX-0802,个体,個體,個體,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0803,遇到,遇到,遇到,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0804,重点,重點,重點,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0805,点火,點火,點火,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0806,指点,指點,指點,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0807,放心,放心,放心,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0808,弱点,弱點,弱點,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0809,点缀,點綴,點綴,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0810,电视,電視,電視,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0811,观点,觀點,觀點,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0812,电器,電器,電器,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0813,同行,同行,同行,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0814,电话,電話,電話,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0815,放假,放假,放假,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0816,解放,解放,解放,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0817,上市,上市,上市,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0818,便服,便服,便服,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0819,播放,播放,播放,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0820,放弃,放棄,放棄,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0821,放松,放鬆,放鬆,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0822,药房,藥房,藥房,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0823,开门,開門,開門,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0824,路上,路上,路上,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0825,中等,中等,中等,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0827,正门,正門,正門,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0828,班房,班房,班房,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0829,开口,開口,開口,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0830,前后,前後,前後,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0831,包装,包裝,包裝,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0832,喜悦,喜悅,喜悅,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0833,出面,出面,出面,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0834,高等,高等,高等,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0835,船上,船上,船上,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0836,开头,開頭,開頭,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0838,正中,正中,正中,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0839,通行,通行,通行,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0840,运行,運行,運行,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0841,书包,書包,書包,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0842,打扫,打掃,打掃,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0843,分开,分開,分開,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0844,同步,同步,同步,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0845,书面,書面,書面,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0846,充份,充份,充份,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0847,东西,東西,東西,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0848,很好,很好,很好,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0849,离开,離開,離開,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0850,相同,相同,相同,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0851,前线,前線,前線,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0852,合理,合理,合理,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0853,更好,更好,更好,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0854,出发,出發,出發,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0855,开幕,開幕,開幕,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0856,流行,流行,流行,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0857,发表,發表,發表,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0858,再三,再三,再三,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0859,前提,前提,前提,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0860,提前,提前,提前,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0861,物理,物理,物理,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0862,通告,通告,通告,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0863,先行,先行,先行,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0864,服装,服裝,服裝,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0865,举行,舉行,舉行,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0866,实行,實行,實行,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0867,行军,行軍,行軍,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0868,行列,行列,行列,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0869,好似,好似,好似,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0870,开支,開支,開支,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0871,召开,召開,召開,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0872,开刀,開刀,開刀,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0873,打仗,打仗,打仗,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0874,殴打,毆打,毆打,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0875,目前,目前,目前,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0876,警告,警告,警告,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0877,当面,當面,當面,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0878,反面,反面,反面,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0879,迎面,迎面,迎面,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0880,修订,修訂,修訂,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0881,同样,同樣,同樣,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0882,同盟,同盟,同盟,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0883,同谋,同謀,同謀,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0884,赞同,贊同,贊同,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0885,正气,正氣,正氣,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0886,正当,正當,正當,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0887,药品,藥品,藥品,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0888,正统,正統,正統,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0889,正规,正規,正規,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0890,纠正,糾正,糾正,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0891,后退,後退,後退,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0892,和蔼,和藹,和藹,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0893,和谐,和諧,和諧,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0894,平板,平板,平板,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0895,房屋,房屋,房屋,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0896,发达,發達,發達,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0897,当前,當前,當前,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0898,前途,前途,前途,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0899,向前,向前,向前,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0900,过分,過分,過分,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0901,坏处,壞處,壞處,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0902,药材,藥材,藥材,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0903,告状,告狀,告狀,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0904,审理,審理,審理,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0905,理论,理論,理論,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0906,口头,口頭,口頭,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0907,出息,出息,出息,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0908,成交,成交,成交,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0909,回头,回頭,回頭,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0910,告辞,告辭,告辭,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0911,背带,揹帶,揹帶,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0912,海边,海邊,海邊,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0913,修整,修整,修整,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0914,维修,維修,維修,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0915,痛心,痛心,痛心,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0916,重新,重新,重新,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0917,代理,代理,代理,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0918,伦理,倫理,倫理,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0919,理睬,理睬,理睬,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0920,份外,份外,份外,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0921,出路,出路,出路,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0922,礼服,禮服,禮服,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0923,填充,填充,填充,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0924,中心,中心,中心,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0925,修建,修建,修建,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0926,自发,自發,自發,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0927,蒸发,蒸發,蒸發,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0928,修补,修補,修補,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0929,落后,落後,落後,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0930,进取,進取,進取,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0931,三年,三年,三年,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0932,三百,三百,三百,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0933,第三,第三,第三,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0934,西风,西風,西風,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0935,预订,預訂,預訂,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0936,退步,退步,退步,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0937,传送,傳送,傳送,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0938,充沛,充沛,充沛,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
